# Solar density profiles from model AGSS09ph [arXiv.0909.2668]
r_vec     rho_tot     1H     4He     3He     12C     13C     14N     15N     16O     17O     18O     20Ne     23Na     24Mg     27Al     28Si     P     32S     Cl     40Ar     K     40Ca     Sc     Ti     V     Cr     Mn     56Fe     Co     58Ni     v_esc     
0.629  0.3784  0.2919961202358617  0.08182850641572163  2.5576513305237735e-05  0.0011238213860077684  1.4564350458271208e-05  0.0003327795672029324  1.2671143483929442e-06  0.002840753033512148  1.3356558324333222e-06  8.27569835107354e-06  0.0006791470518523831  1.3773955334833041e-05  0.00035756064261576413  2.788868469448745e-05  0.0003394403448300084  2.897322272331399e-06  0.0001599510199394242  4.045672449420246e-06  3.403510292165356e-05  1.4372101588575645e-06  3.296125424918775e-05  2.2522271440347454e-08  1.4607361721766345e-06  1.633382835338317e-07  8.491329676443036e-06  4.538243859611202e-06  0.0006925250164725341  2.070609547049185e-06  3.443110615043681e-05  771.4483192130024  
0.6365  0.3533  0.2750583148609227  0.07131631397808297  2.3216659336193677e-05  0.0012050102343615704  1.3733323715600607e-05  0.0003576334578842628  1.3398526094323542e-06  0.00297281163269205  1.5518895952774465e-06  7.806740308353426e-06  0.0006421619367120971  1.5904270267232218e-05  0.0003665215742112239  2.92294677182866e-05  0.0003348577662726957  3.025191019443874e-06  0.00015091157568825091  4.254056197117487e-06  3.357087999214107e-05  1.6470297339133362e-06  3.2558055185239844e-05  2.4159960634188295e-08  1.6694815381461094e-06  1.5407860280355924e-07  9.472119278842564e-06  5.732270015982754e-06  0.0006542182467352941  2.2451018757826072e-06  3.684820140862852e-05  767.0167301065595  
0.644  0.3301  0.26611502153713157  0.05836258645153946  2.099066475239594e-05  0.0011396724173883045  1.44157547141147e-05  0.00038149416739279544  1.5546032001757067e-06  0.0032454275525462613  1.6135789227696526e-06  8.817616054116493e-06  0.0007515921865978257  1.5055438978026905e-05  0.0003753902271412094  3.052645794982481e-05  0.0003597107265619913  3.1487078727775388e-06  0.00017134163419283603  4.454431631114891e-06  3.605047353215049e-05  1.702140194662971e-06  3.5096172793891416e-05  2.572549322281035e-08  1.723101765586998e-06  1.7434333228579329e-07  8.971475988346717e-06  5.420089337364811e-06  0.0006184150176169714  2.2681789338691975e-06  3.91598800637596e-05  762.6528741813136  
0.6515000000000001  0.30849999999999966  0.2685875985698566  0.03350405096168831  1.8979027906836854e-05  0.001365323599968063  1.5118806469699063e-05  0.00040558690897934187  1.4813241906071892e-06  0.003515559252715531  1.678568413944793e-06  9.80859225023745e-06  0.0007173534205039792  1.713621508683155e-05  0.0004134916002443732  3.186832484974757e-05  0.0003845045560017442  3.418815997570624e-06  0.00017718170437619696  4.6612984299765145e-06  3.853130588915002e-05  1.7607845672999119e-06  3.621473702320253e-05  2.7301560598214988e-08  1.781065460062817e-06  1.7999300202017375e-07  8.539553043458592e-06  6.565433554535501e-06  0.0007286648753762121  2.439793692538518e-06  4.1495734160194635e-05  758.3546632714991  
0.6590000000000001  0.2883999999999997  0.28647603547301376  0.0  1.699716396428858e-05  0.0014424533126311272  1.7192197295602846e-05  0.0004430352928877101  1.8293875497219417e-06  0.00391656847112779  1.8824667349157532e-06  1.214324838300898e-05  0.0009628108965945444  1.9129565702725914e-05  0.000450177520317413  3.457862485341748e-05  0.0004225222682309398  3.6800933869022693e-06  0.00019684096694434688  5.280227915083866e-06  4.232167565907434e-05  1.9582501079924138e-06  4.149144352052546e-05  2.8841216710183852e-08  1.9768301073056433e-06  2.1332519588478503e-07  1.0911340168260735e-05  7.651444176911721e-06  0.000834045211285221  2.606698802811172e-06  4.516051670783103e-05  754.121257272287  
0.6664999999999999  0.26980000000000026  0.3218601267958379  0.0  0.0  0.0012453061805695917  1.3744426468094782e-05  0.00042491620395493677  1.4838916487764659e-06  0.0037603694725099196  1.806997477960506e-06  8.954048693469171e-06  0.000925782536284845  1.970554514929506e-05  0.00048601496706998057  3.858123361346295e-05  0.0004594496555531262  3.936252630234982e-06  0.00021589713834747578  5.607061696546776e-06  4.601603647913682e-05  2.013919520459632e-06  4.386390994906184e-05  3.1725646040986795e-08  2.1672217077815423e-06  2.1818242511019808e-07  1.1819070820296914e-05  7.3425925470863076e-06  0.0009354687615425826  2.906301219852111e-06  4.873467889751292e-05  749.950662224821  
0.674  0.2525  0.3750799617915287  0.0  0.0  0.0  0.0  4.720990523790818e-05  8.524344251379862e-08  0.0008131954362765333  2.6796714196530176e-07  1.9095927798956315e-06  0.0003583482055283216  1.3622331274532243e-05  0.00033419068038127904  2.645097329033888e-05  0.00030868518163398184  2.7191874930901777e-06  0.00014102940191297196  3.7944952377533183e-06  3.093920607405051e-05  1.403832577880825e-06  2.887200067199938e-05  2.119323168909788e-08  1.4183977573455355e-06  1.4326343532039444e-07  7.374349213154509e-06  4.399508123587967e-06  0.0006333546346230923  1.9956804539110038e-06  3.222564103524943e-05  745.8420810265615  
0.6815  0.2364  0.434459470483339  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  741.7936103257326  
0.6890000000000001  0.2213999999999998  0.48033254236414613  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  737.8044915566312  
0.6964999999999999  0.2074000000000002  0.515938112149047  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  733.872910597891  
0.7040000000000001  0.19449999999999984  0.5467128305275304  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  729.9981492771487  
0.7114999999999999  0.18260000000000018  0.5753910871866103  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  726.178479399158  
0.719  0.1717  0.6021102162346665  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  722.4132190244686  
0.7264999999999999  0.16200000000000014  0.13496554891702386  0.025235803415912292  4.556052507743653e-06  0.00026516573693824864  3.3452330015177903e-06  6.609229874059121e-05  3.203918996843507e-07  0.0007039690267458919  3.475176913861201e-07  2.649231512907452e-06  9.071603461688715e-05  3.7789208089646964e-06  9.646690008853351e-05  7.0786734411610415e-06  8.91737980082551e-05  8.695673592270376e-07  5.239988265259506e-05  1.0375177475550687e-06  8.954738675623472e-06  4.019317046800543e-07  8.52105086817654e-06  6.6977859399849755e-09  5.288717232389208e-07  4.201238524082151e-08  2.813285702241335e-06  6.586426138113363e-07  0.00021895549229914005  5.965227134147864e-07  9.72628065516392e-06  718.7007127671519  
0.734  0.153  0.11526237034458477  0.036021791562492474  1.5384882020600488e-05  0.0003612302807429732  4.267272361048208e-06  0.0001067431644879005  4.1338242318562316e-07  0.0008864330328719795  4.389983284442767e-07  2.5017689507080795e-06  0.00019649086608565934  4.676820067877872e-06  0.00011326218229324398  8.901143605737988e-06  0.00010637503171772365  9.31989463182168e-07  4.948317985888528e-05  1.3122399370513681e-06  1.0672782562248132e-05  4.903835276157848e-07  1.0263234855417667e-05  7.433214184629626e-09  4.994334582161046e-07  5.0756305689102095e-08  2.6566914914936098e-06  1.7302240198642518e-06  0.00020676790591996272  6.741431353992227e-07  1.1401378669903266e-05  715.0403077948437  
0.7414999999999999  0.14430000000000015  0.10873421384995066  0.03398161234499746  1.4513522901564103e-05  0.0003407711508791965  4.025585315269213e-06  0.00010069751333198985  3.8996953359635915e-07  0.0008362278050662024  4.1413462157803815e-07  2.360075359167349e-06  0.0001853621419431916  4.4119373207247755e-06  0.00010684731117163763  8.3970063208154e-06  0.00010035023063045369  8.79204039380899e-07  4.668058313105343e-05  1.2379181298392577e-06  1.0068304321942233e-05  4.626094986670014e-07  9.681952316487046e-06  7.0122165484525284e-09  4.7114686507970616e-07  4.7881602473850424e-08  2.506223496062551e-06  1.6322286972047713e-06  0.0001950571173609841  6.35961447182211e-07  1.0755634668726222e-05  711.4304075076108  
0.7490000000000001  0.1359999999999999  0.1024349638720672  0.03201297098333055  1.367271755079194e-05  0.00032102941009086553  3.7923729039188736e-06  9.486384988630642e-05  3.673776051783531e-07  0.0007877829982654141  3.9014274805949405e-07  2.223350181988395e-06  0.0001746236409029411  4.1563425535758376e-06  0.00010065737427222601  7.910546355657223e-06  9.453668615627299e-05  8.282695098565779e-07  4.3976258044719124e-05  1.1662023793322286e-06  9.485021806422234e-06  4.35809352042705e-07  9.121052156765255e-06  6.605980982167354e-09  4.4385212707256646e-07  4.510769927774072e-08  2.3610315850423885e-06  1.537669531136047e-06  0.00018375696169958358  5.991185806154184e-07  1.0132533355438018e-05  707.8703821618227  
0.7564999999999998  0.1280000000000001  0.09642055450723344  0.030133347999146833  1.2869931886879334e-05  0.00030218035487137446  3.569705933130111e-06  8.929397407854573e-05  3.4580724262346966e-07  0.0007415287774105109  3.672357433723209e-07  2.092807468344993e-06  0.00016437071532495037  3.912305316359968e-06  9.474733504757668e-05  7.446083224282665e-06  8.898601957677234e-05  7.796381470056779e-07  4.1394217614232254e-05  1.0977294844689984e-06  8.928114264098517e-06  4.102210592457632e-07  8.585514880866809e-06  6.2181146484359594e-09  4.177916074145168e-07  4.245922693288362e-08  2.2224049878438363e-06  1.4473861583646446e-06  0.00017296777849963428  5.639416813841577e-07  9.537607548869592e-06  704.358721267232  
0.7639999999999999  0.12030000000000012  0.09060529904196503  0.028315964584019682  1.2093728699442063e-05  0.0002839554445382522  3.3544120879211665e-06  8.390853242215317e-05  3.2495113504488083e-07  0.0006968061630516728  3.4508725361720884e-07  1.966587388713068e-06  0.0001544572927615727  3.6763488339582554e-06  8.903299373548181e-05  6.996999764992212e-06  8.361915107739915e-05  7.326171044647681e-07  3.889767575712901e-05  1.0315239184819502e-06  8.389647486612544e-06  3.854800663222157e-07  8.067710740575842e-06  5.843091652791681e-09  3.925940243807401e-07  3.989845290772902e-08  2.0883687046295756e-06  1.360092320336291e-06  0.00016253585530258738  5.299295875778019e-07  8.962381398102304e-06  700.8948440048192  
0.7715  0.1128  0.0850051694832898  0.02656581230897541  1.1346239884986156e-05  0.0002664047350861862  3.1470826879391985e-06  7.872231641038377e-05  3.0486656520473076e-07  0.0006537379889863419  3.2375811117477467e-07  1.845036615394798e-06  0.00014491060112329797  3.4491211773999874e-06  8.353004517520388e-05  6.564529417006175e-06  7.84508211389639e-05  6.873355288252712e-07  3.649348940076476e-05  9.677675196017183e-07  7.871100410739888e-06  3.6165432614455e-07  7.569061921280877e-06  5.481942022197593e-09  3.683285849004296e-07  3.7432410547777926e-08  1.959290875453099e-06  1.2760277756991876e-06  0.00015248984411724947  4.971757157977294e-07  8.408434802102846e-06  697.4773279478246  
0.779  0.1057  0.07965722396139438  0.024894472579437808  1.0632411853677055e-05  0.0002496443660559076  2.9490897085676482e-06  7.376964515428047e-05  2.856864401362337e-07  0.0006126092532642214  3.033894588756489e-07  1.728959494850171e-06  0.00013579381440240008  3.2321259961976765e-06  7.827490441430923e-05  6.151533996699086e-06  7.351523051371527e-05  6.440930650343561e-07  3.4197567936150126e-05  9.068821875195056e-07  7.3759044544264305e-06  3.389015024546994e-07  7.0928681667946484e-06  5.13705561743967e-09  3.45155862368616e-07  3.507741856811232e-08  1.8360256560885988e-06  1.1957488106629598e-06  0.00014289622311820823  4.6589681053751915e-07  7.879433430547235e-06  694.1056385926112  
0.7865  0.09887  0.07450439898378088  0.023284111914926065  9.94462793845735e-06  0.00023349550144631965  2.7583205308856492e-06  6.899767280530424e-05  2.6720610462748807e-07  0.0005729811052476907  2.8376395971947175e-07  1.6171174643693519e-06  0.00012700965492684087  3.0230479146912272e-06  7.321149820296058e-05  5.753606772368717e-06  6.875971560637863e-05  6.024283086147908e-07  3.1985413488997395e-05  8.482182653390397e-07  6.898775792201098e-06  3.169788187362645e-07  6.634048408396211e-06  4.804752441651102e-09  3.2282859987654266e-07  3.2808348801950615e-08  1.717257785583855e-06  1.118398834952993e-06  0.0001336526267302235  4.35759120533535e-07  7.369732748409645e-06  690.778437399336  
0.794  0.0923  0.06954629764541767  0.0217346062746872  9.28283516160368e-06  0.00021795689736369092  2.574760460576461e-06  6.440603179422604e-05  2.4942413519963713e-07  0.0005348504925115112  2.648801020190444e-07  1.509501909130274e-06  0.00011855744608190405  2.8218708282883775e-06  6.833943652370908e-05  5.370717093000096e-06  6.418391011536871e-05  5.623380502682069e-07  2.9856855664342353e-05  7.917712343720059e-07  6.439677672427095e-06  2.95884586357372e-07  6.19256730471551e-06  4.485006898617119e-09  3.0134507762892357e-07  3.062502647033184e-08  1.602978115643155e-06  1.0439718905571336e-06  0.00012475834294955833  4.0676032437937143e-07  6.8792934951346615e-06  687.4952316012113  
0.8015000000000001  0.0859999999999999  0.06481854775462495  0.020257090060010963  8.651789018136308e-06  0.00020314021074486758  2.3997285192879564e-06  6.002771662732557e-05  2.324683091114222e-07  0.000498491413118773  2.468735809561942e-07  1.4068861304666109e-06  0.0001104979235516674  2.630040350578087e-06  6.369372892314999e-05  5.0056163182693845e-06  5.982069475650702e-05  5.241103696331172e-07  2.782718980309367e-05  7.379467103704682e-07  6.001909071603404e-06  2.757703837585649e-07  5.771597240313269e-06  4.180116608363822e-09  2.808596714162807e-07  2.854314043969431e-08  1.4940078344377664e-06  9.730027928673459e-07  0.00011627728411214971  3.791088009442739e-07  6.411639857608156e-06  684.2547539975058  
0.8089999999999999  0.07995000000000008  0.060239169021751526  0.018825942793926947  8.040547020229877e-06  0.00018878851677612673  2.2301896121912684e-06  5.5786806294896834e-05  2.1604460837009975e-07  0.0004632733921227666  2.294321592412499e-07  1.3074907467590869e-06  0.00010269133332917142  2.4442300961795377e-06  5.919381774414694e-05  4.651973515293992e-06  5.5594410354239876e-05  4.870823897798e-07  2.5861221024193717e-05  6.858113634902817e-07  5.5778789797374265e-06  2.562874259589055e-07  5.363838495749156e-06  3.8847947018979705e-09  2.610171595001862e-07  2.6526590318986862e-08  1.3884573717885004e-06  9.042609211186159e-07  0.0001080623866726872  3.5232506634008566e-07  5.95866261230042e-06  681.05654998626  
0.8165  0.07416  0.05586606515527899  0.01745926054118175  7.45683798450246e-06  0.00017508328468096983  2.0682874648940547e-06  5.1736924759874526e-05  2.0036070157760913e-07  0.000429641741898704  2.1277637399449977e-07  1.2125725575995428e-06  9.523638542519566e-05  2.2667895328761287e-06  5.489660187194671e-05  4.314260301502408e-06  5.1558495934720885e-05  4.517223090113455e-07  2.3983807914261632e-05  6.360244163251626e-07  5.172949022549783e-06  2.3768206417201555e-07  4.9744469545667515e-06  3.602775361206767e-09  2.4206843945705093e-07  2.460087426791654e-08  1.2876613548513939e-06  8.386154782171744e-07  0.00010021752346071305  3.2674778606068546e-07  5.526089405663568e-06  677.8994198982729  
0.824  0.06861  0.05175888922618065  0.016175686077231258  6.908624227331206e-06  0.0001622114661551605  1.916230568338491e-06  4.793331604984103e-05  1.8563053133257539e-07  0.0003980552284122098  1.9713342511086092e-07  1.123426332480307e-06  8.823477203601087e-05  2.100139109584492e-06  5.086069919702885e-05  3.997083388953425e-06  4.7768005001530745e-05  4.185124706407123e-07  2.2220560077138185e-05  5.892650076254071e-07  4.792642808949141e-06  2.2020809227095713e-07  4.608734267704702e-06  3.3379055838128124e-09  2.2427198887524464e-07  2.2792260785878826e-08  1.1929947319775888e-06  7.769619270617125e-07  9.284970546801936e-05  3.0272585721955625e-07  5.1198209253986485e-06  674.7829437286877  
0.8315  0.0633  0.04770897987057464  0.014910008560638472  6.3680542438765065e-06  0.00014951912008305985  1.766293809218783e-06  4.418274125936891e-05  1.7110574463858544e-07  0.00036690912737148164  1.8170858669963334e-07  1.0355230779425779e-06  8.133078251649902e-05  1.9358123020520245e-06  4.6881069328799375e-05  3.684328891048063e-06  4.403036508603372e-05  3.8576567882152967e-07  2.0481897298847576e-05  5.431575678600248e-07  4.417639225214416e-06  2.0297776089406703e-07  4.248120732380252e-06  3.0767288998833068e-09  2.0672367515518528e-07  2.100886489829178e-08  1.09964805088688e-06  7.161680146653769e-07  8.558461735537572e-05  2.7903886741613777e-07  4.719217068268716e-06  671.7059832552607  
0.839  0.05823  0.04388203784148031  0.013714012784378256  5.857245283057445e-06  0.00013752554976670625  1.6246118023393673e-06  4.063865396290289e-05  1.57380618522809e-07  0.0003374777715931196  1.671329611177523e-07  9.524593276835454e-07  7.480689140175128e-05  1.7805324893358896e-06  4.3120537557416725e-05  3.388793058582775e-06  4.0498500536391425e-05  3.5482175812412386e-07  1.8838956413902572e-05  4.995885682607005e-07  4.063281423679988e-06  1.8669604356862025e-07  3.907360736682869e-06  2.829931270358065e-09  1.9014148197040944e-07  1.9323653680593875e-08  1.0114405613415146e-06  6.587211046148576e-07  7.871950789194297e-05  2.566559623034376e-07  4.340668413654996e-06  668.6681495636813  
0.8465000000000001  0.05337999999999993  0.04026128678131727  0.012582455801826906  5.3739580860300565e-06  0.00012617817839084787  1.4905634491860462e-06  3.728551776738174e-05  1.443949854621263e-07  0.0003096321413675889  1.533426524647788e-07  8.738709509783961e-07  6.86344995833076e-05  1.633618963540081e-06  3.956261865128932e-05  3.1091803363142535e-06  3.71569285409884e-05  3.255450581327979e-07  1.7284535179990902e-05  4.583670132202905e-07  3.7280159882944415e-06  1.7129156531443378e-07  3.5849604739418833e-06  2.596430796101689e-09  1.7445271712976948e-07  1.7729239587910583e-08  9.27985583749112e-07  6.043693640122603e-07  7.222428215323375e-05  2.3547902081856807e-07  3.9825154988506266e-06  665.6683607176237  
0.8539999999999999  0.04875000000000007  0.03676684627093915  0.011490373387451642  4.9075304495037574e-06  0.00011522666209949045  1.3611913968613257e-06  3.404935632909988e-05  1.3186235853849134e-07  0.00028275791094392144  1.4003342120120067e-07  7.980241438824867e-07  6.267743275984915e-05  1.4918305424261707e-06  3.612881838398613e-05  2.8393219539848537e-06  3.393192788366115e-05  2.972896810686251e-07  1.5784340209473013e-05  4.1858347951640105e-07  3.4044463477215934e-06  1.5642447504547225e-07  3.273807202155871e-06  2.371076027746432e-09  1.593112576628058e-07  1.6190446916659527e-08  8.474419480098564e-07  5.519136936231305e-07  6.595564352870088e-05  2.1504084073346026e-07  3.6368568126768487e-06  662.70625579532  
0.8615  0.04434  0.03344489051504221  0.01045219590194021  4.464125570449271e-06  0.0001048157100539245  1.2382051183439549e-06  3.097293105160605e-05  1.1994833910631536e-07  0.0002572101861578172  1.2738113043496414e-07  7.259211171889006e-07  5.701440534145027e-05  1.357040764137913e-06  3.28645096831482e-05  2.582783717379417e-06  3.0866112493582075e-05  2.7042898271241467e-07  1.4358194506748987e-05  3.8076365159715255e-07  3.0968480278358385e-06  1.4229122082483236e-07  2.978012382041878e-06  2.1568447172877754e-09  1.449171770427463e-07  1.4727608686558814e-08  7.708739270209983e-07  5.020472226786734e-07  5.999642341940572e-05  1.9561148436822603e-07  3.308259757243912e-06  659.7808044009262  
0.869  0.04015  0.030294055935763783  0.009467497199982541  4.04356144250758e-06  9.494104882458272e-05  1.1215541309129302e-06  2.805497914098815e-05  1.0864803676524626e-07  0.00023297848032155337  1.153805867243921e-07  6.575322744495126e-07  5.1643092800103526e-05  1.2291943009176224e-06  2.9768352633568888e-05  2.3394603241149007e-06  2.7958223931994284e-05  2.449519374344352e-07  1.300551267550281e-05  3.4489200539035946e-07  2.805094767394067e-06  1.2888600131298017e-07  2.697454597388822e-06  1.9536489282541544e-09  1.3126456686741247e-07  1.3340124439935065e-08  6.982500915674585e-07  4.547494822679515e-07  5.4344175717846835e-05  1.7718297646877273e-07  2.996589451860402e-06  656.8916713524404  
0.8765000000000001  0.03615999999999994  0.027288529175522862  0.008528210092061717  3.6423925746622942e-06  8.552177979392458e-05  1.010282765973381e-06  2.5271595141656205e-05  9.78688732673971e-08  0.00020986427406757173  1.0393347506165472e-07  5.922973369166016e-07  4.651949041021662e-05  1.1072437647205043e-06  2.68149818258429e-05  2.1073583360686207e-06  2.5184439187723032e-05  2.2064982336637952e-07  1.1715212807439907e-05  3.1067466078009e-07  2.5267963643567983e-06  1.1609899363108665e-07  2.429835365611056e-06  1.7598239697726839e-09  1.1824157749853554e-07  1.2016627148112753e-08  6.289754675290611e-07  4.0963298347165237e-07  4.89525941240864e-05  1.5960434063448543e-07  2.699292523176888e-06  654.0378733136806  
0.884  0.03237  0.024428494301180145  0.007634392102747755  3.2606435356226414e-06  7.655847982442436e-05  9.043978380958261e-07  2.2622949515851648e-05  8.761150875874153e-08  0.00018786898297471454  9.304049650001394e-08  5.302202997609859e-07  4.1643911955447065e-05  9.911966241389072e-07  2.4004578132633935e-05  1.886491967818609e-06  2.2544928135136214e-05  1.9752412883793354e-07  1.0487373924144282e-05  2.7811371333244605e-07  2.2619698624990064e-06  1.0393098089119732e-07  2.175171076455374e-06  1.5753817122260294e-09  1.0584900650037178e-07  1.0757197865779057e-08  5.6305429747739e-07  3.6670048935011037e-07  4.382200883369734e-05  1.4287665343032072e-07  2.416387178492671e-06  651.219097857234  
0.8915000000000001  0.028789999999999948  0.021719896149547595  0.006787901112212841  2.8991078247095425e-06  6.806977993213647e-05  8.041194385185149e-07  2.0114547709023135e-05  7.78972640836583e-08  0.00016703832621132488  8.272429306399336e-08  4.714301956232425e-07  3.702649175925387e-05  8.812940934734382e-07  2.1342983227975654e-05  1.6773203097490953e-06  2.004517723266455e-05  1.756229226613279e-07  9.324548197919463e-06  2.472768438723317e-07  2.011165727251782e-06  9.240725538978202e-08  1.9339910722960607e-06  1.4007055352483755e-09  9.411261293372304e-08  9.564454428679286e-09  5.006236044264712e-07  3.260412389105526e-07  3.896308422440487e-05  1.2703468484150478e-07  2.148461461721755e-06  648.4344048390246  
0.8989999999999999  0.025400000000000048  0.019191037562329993  0.005997582323455974  2.5615632219500123e-06  6.014438073469846e-05  7.104954021401013e-07  1.7772600659570427e-05  6.882764589387352e-08  0.00014758996869043133  7.309266142794285e-08  4.165413374875097e-07  3.27154784378671e-05  7.78684572654694e-07  1.885800880445796e-05  1.4820290505461223e-06  1.7711307023154306e-05  1.5517505619711468e-07  8.238886295124966e-06  2.1848627481341972e-07  1.7770046758046087e-06  8.164823151120982e-08  1.708815505290807e-06  1.237620675330806e-09  8.315503340647917e-08  8.45086012107017e-09  4.4233574281314855e-07  2.8808009116240966e-07  3.442659245452098e-05  1.1224397168961882e-07  1.8983149978820863e-06  645.6835029023214  
0.9065  0.02221  0.016771312764247873  0.005241370022298215  2.2385854762239245e-06  5.256100495022889e-05  6.209117442526663e-07  1.5531721165547636e-05  6.01494302933544e-08  0.00012898091193511748  6.387668627071239e-08  3.6402122748971014e-07  2.859050842514534e-05  6.805032020942908e-07  1.6480274333436743e-05  1.2951656548883002e-06  1.5478155810185714e-05  1.3560962466136655e-07  7.200076516748201e-06  1.909381729720201e-07  1.552948927573927e-06  7.135351712351493e-08  1.4933574697317841e-06  1.0815738003772717e-09  7.267033210952319e-08  7.385323370708788e-09  3.865633145384196e-07  2.517571702075026e-07  3.008587459571282e-05  9.809155700899974e-08  1.6589636933966963e-06  642.9654912240726  
0.914  0.01921  0.01452954408019333  0.004540772559076441  1.9393607889438785e-06  4.5535340557934145e-05  5.379164222174778e-07  1.3455644795866066e-05  5.210944492725835e-08  0.00011174043867704954  5.533849030861553e-08  3.153636537153445e-07  2.476890499139914e-05  5.895424771176112e-07  1.4277407842039497e-05  1.1220449310304829e-06  1.3409239353262086e-05  1.1748311219963267e-07  6.237664910400996e-06  1.654160672921708e-07  1.345371123576674e-06  6.181591667250112e-08  1.2937450686760375e-06  9.37003228636098e-10  6.295671713659354e-08  6.398150399417385e-09  3.3489261081254176e-07  2.181055802520284e-07  2.6064390264163593e-05  8.497996677374756e-08  1.437215228734881e-06  640.2800969729284  
0.9215  0.01641  0.012408159203866577  0.0038777974388323434  1.6562045780738405e-06  3.888695694282235e-05  4.5937797968115076e-07  1.14910544953273e-05  4.4501209749842e-08  9.542578521123471e-05  4.7258798628582735e-08  2.693190096549744e-07  2.115252307589813e-05  5.034663767244291e-07  1.2192836096202783e-05  9.58220854094361e-07  1.1451424475514089e-05  1.0033000016325447e-07  5.3269351633767505e-06  1.4126450812988708e-07  1.1489403244501367e-06  5.2790488894346965e-08  1.1048519274071181e-06  8.00196150084174e-10  5.376472688143573e-08  5.463988981900895e-09  2.859966429933751e-07  1.862610931272747e-07  2.2258861129054578e-05  7.2572473784979e-08  1.2273747386665035e-06  637.6264553770864  
0.9289999999999999  0.013800000000000034  0.010435071423161895  0.0032611681212269747  1.3928426271464388e-06  3.270333386768679e-05  3.8632982938401573e-07  9.663800440996918e-06  3.742483429870028e-08  8.02516205611104e-05  3.974392421630447e-08  2.2649315302847708e-07  1.778894721210789e-05  4.234074945334721e-07  1.025398799486897e-05  8.058490294448104e-07  9.630472202654627e-06  8.437599005528759e-08  4.479870703064044e-06  1.1880128290362938e-07  9.662411764388525e-07  4.439599081740087e-08  9.291635112898916e-07  6.729526790778501e-10  4.521531000987174e-08  4.595130860647272e-09  2.405187866617646e-07  1.566427201816636e-07  1.871936053232845e-05  6.103233645376578e-08  1.0322033148142202e-06  635.004310080789  
0.9365000000000001  0.011379999999999965  0.008614629896308023  0.002692243805026558  1.1498554490040076e-06  2.6998101519493642e-05  3.1893298695212813e-07  7.977910338601813e-06  3.0895916600844e-08  6.625139222126804e-05  3.2810431655525934e-08  1.8698048228575755e-07  1.4685591527158272e-05  3.495422995027864e-07  8.465137223771008e-06  6.652653210934045e-07  7.950396349794533e-06  6.965624833646778e-08  3.698338662502313e-06  9.807590594453507e-08  7.976763922405123e-07  3.6650925926896224e-08  7.670670796896157e-07  5.555532907152451e-10  3.7327311485114024e-08  3.793491207131716e-09  1.985592859099011e-07  1.2931574740541549e-07  1.5453690381430415e-05  5.0384992007699974e-08  8.521311617595801e-07  632.4128288280797  
0.9440000000000001  0.009148999999999968  0.006940309388445667  0.0021689852240784602  9.26372074498088e-07  2.1750809924652248e-05  2.5694587350489267e-07  6.427341242701754e-06  2.4891054244999163e-08  5.337491743299378e-05  2.6433468367037683e-08  1.5063936724889466e-07  1.1831332277490891e-05  2.816060274323115e-07  6.819871782746153e-06  5.359658173790512e-07  6.405174812207179e-06  5.611801320691106e-08  2.9795376992313066e-06  7.901408870718837e-08  6.426417641435641e-07  2.9527532623833447e-08  6.179816102159098e-07  4.4757717577465454e-10  3.0072457373525975e-08  3.0561966047009923e-09  1.5996774008269827e-07  1.0418222333342299e-07  1.24501451288553e-05  4.0592275846619756e-08  6.865128245005137e-07  629.8517695322874  
